ZL_DIVN_NBR,LOC_NBR,RDS_SKU_NBR,ZL_MSTSTYL_NBR,NSL_QTY
71,5035,998401,10175,0
71,5037,998401,10175,0
71,5038,998401,10175,0
71,5040,998401,10175,0
71,5043,998401,10175,0
71,5044,998401,10175,0
71,5045,998401,10175,0
71,5429,998401,10175,0
71,5035,998435,10175,0
71,5037,998435,10175,0
71,5038,998435,10175,0
71,5040,998435,10175,0
71,5043,998435,10175,0
71,5045,998435,10175,0
71,5031,998450,10175,0
71,5035,998450,10175,0
71,5037,998450,10175,0
71,5038,998450,10175,0
71,5040,998450,10175,0
71,5043,998450,10175,0
71,5044,998450,10175,0
71,5045,998450,10175,0
71,5429,998450,10175,0
71,5031,998468,10175,0
71,5040,998468,10175,0
71,5429,998468,10175,0
71,5035,998476,10175,0
71,5038,998476,10175,0
71,5045,998476,10175,0
71,5037,998526,10176,0
71,5038,998526,10176,0
71,5031,998666,10177,0
71,5035,998666,10177,0
71,5038,998666,10177,0
71,5040,998666,10177,0
71,5043,998666,10177,0
71,5044,998666,10177,0
71,5045,998666,10177,0
71,5429,998666,10177,0
71,5031,998690,10177,0
71,5035,998690,10177,0
71,5037,998690,10177,0
71,5038,998690,10177,0
71,5040,998690,10177,0
71,5043,998690,10177,0
71,5044,998690,10177,0
71,5045,998690,10177,0
71,5429,998690,10177,0
71,5031,2423366,951,0
71,5038,2423366,951,0
71,5040,2423366,951,0
71,5043,2423366,951,0
71,5429,2423366,951,0
71,5031,2423374,951,0
71,5038,2423374,951,0
71,5040,2423374,951,0
71,5043,2423374,951,0
71,5429,2423374,951,0
71,5031,2423507,952,0
71,5040,2423507,952,0
71,5429,2423507,952,0
71,5031,2423515,952,0
71,5040,2423515,952,0
71,5429,2423515,952,0
71,5031,2423523,952,0
71,5040,2423523,952,0
71,5429,2423523,952,0
71,5031,2423564,952,0
71,5040,2423564,952,0
71,5429,2423564,952,0
71,5031,2426237,953,1
71,5035,2426237,953,0
71,5038,2426237,953,1
71,5040,2426237,953,1
71,5043,2426237,953,1
71,5429,2426237,953,1
71,5031,2426260,953,1
71,5035,2426260,953,0
71,5038,2426260,953,1
71,5040,2426260,953,1
71,5043,2426260,953,1
71,5429,2426260,953,0
71,5031,2426286,953,1
71,5035,2426286,953,0
71,5038,2426286,953,1
71,5040,2426286,953,1
71,5043,2426286,953,1
71,5429,2426286,953,1
71,5031,2426294,953,1
71,5035,2426294,953,0
71,5038,2426294,953,1
71,5040,2426294,953,1
71,5043,2426294,953,1
71,5429,2426294,953,1
71,5031,2426302,953,1
71,5035,2426302,953,0
71,5038,2426302,953,1
71,5040,2426302,953,1
71,5043,2426302,953,1
71,5429,2426302,953,1
71,5031,2426310,953,1
71,5035,2426310,953,0
71,5038,2426310,953,1
71,5040,2426310,953,1
71,5043,2426310,953,1
71,5429,2426310,953,1
71,5031,2428506,30072,0
71,5035,2428506,30072,0
71,5038,2428506,30072,0
71,5040,2428506,30072,1
71,5429,2428506,30072,0
71,5038,2428514,30072,0
71,5040,2428514,30072,0
71,5031,2428563,30073,0
71,5038,2428563,30073,0
71,5040,2428563,30073,0
71,5429,2428563,30073,0
71,5031,2438216,949,1
71,5035,2438216,949,1
71,5038,2438216,949,0
71,5040,2438216,949,1
71,5043,2438216,949,1
71,5429,2438216,949,1
71,5031,2438273,949,1
71,5035,2438273,949,1
71,5038,2438273,949,0
71,5040,2438273,949,1
71,5043,2438273,949,1
71,5429,2438273,949,1
71,5031,2438323,949,2
71,5035,2438323,949,1
71,5040,2438323,949,2
71,5429,2438323,949,2
71,5031,2438331,949,1
71,5035,2438331,949,1
71,5040,2438331,949,1
71,5429,2438331,949,1
71,5031,2438380,949,0
71,5038,2438380,949,0
71,5040,2438380,949,0
71,5031,2438398,949,1
71,5035,2438398,949,0
71,5038,2438398,949,0
71,5040,2438398,949,1
71,5043,2438398,949,1
71,5429,2438398,949,1
71,5040,2449478,70183,0
71,5043,2449478,70183,0
71,5031,2456283,956,1
71,5035,2456283,956,0
71,5038,2456283,956,1
71,5040,2456283,956,0
71,5043,2456283,956,1
71,5429,2456283,956,1
71,5031,2456325,956,1
71,5035,2456325,956,0
71,5038,2456325,956,1
71,5040,2456325,956,0
71,5043,2456325,956,1
71,5429,2456325,956,1
71,5031,2456341,956,1
71,5035,2456341,956,0
71,5038,2456341,956,1
71,5040,2456341,956,0
71,5043,2456341,956,1
71,5429,2456341,956,1
71,5031,2456424,956,1
71,5035,2456424,956,0
71,5038,2456424,956,1
71,5040,2456424,956,0
71,5043,2456424,956,1
71,5429,2456424,956,1
71,5031,2456432,956,1
71,5035,2456432,956,0
71,5038,2456432,956,1
71,5040,2456432,956,0
71,5043,2456432,956,1
71,5429,2456432,956,1
71,5040,2457109,549,0
71,5038,2460244,70193,0
71,5031,2460251,70193,0
71,5038,2460251,70193,0
71,5429,2460285,70196,0
71,5031,2461952,69163,0
71,5038,2461952,69163,0
71,5040,2461952,69163,0
71,5429,2461952,69163,4
71,5031,2461960,69163,0
71,5038,2461960,69163,0
71,5040,2461960,69163,0
71,5429,2461960,69163,2
71,5031,2461978,69163,0
71,5038,2461978,69163,0
71,5040,2461978,69163,0
71,5429,2461978,69163,1
71,5031,2461994,69163,0
71,5038,2461994,69163,0
71,5040,2461994,69163,0
71,5429,2461994,69163,1
71,5031,2462000,69163,1
71,5038,2462000,69163,1
71,5040,2462000,69163,1
71,5429,2462000,69163,2
71,5031,2462026,69163,0
71,5038,2462026,69163,0
71,5040,2462026,69163,0
71,5429,2462026,69163,1
71,5031,2462042,69163,0
71,5038,2462042,69163,0
71,5040,2462042,69163,0
71,5429,2462042,69163,1
71,5031,2463164,69164,0
71,5038,2463164,69164,0
71,5040,2463164,69164,0
71,5429,2463164,69164,2
71,5031,2463172,69164,0
71,5040,2463172,69164,0
71,5429,2463172,69164,2
71,5031,2463198,69164,0
71,5038,2463198,69164,0
71,5040,2463198,69164,0
71,5429,2463198,69164,1
71,5031,2463214,69164,0
71,5038,2463214,69164,0
71,5040,2463214,69164,0
71,5429,2463214,69164,1
71,5031,2463222,69164,0
71,5038,2463222,69164,0
71,5040,2463222,69164,0
71,5429,2463222,69164,1
71,5031,2463230,69164,0
71,5040,2463230,69164,0
71,5429,2463230,69164,1
71,5031,2463248,69164,0
71,5038,2463248,69164,0
71,5040,2463248,69164,0
71,5429,2463248,69164,1
71,5031,2463255,69164,0
71,5038,2463255,69164,0
71,5040,2463255,69164,0
71,5429,2463255,69164,0
71,5031,2463305,69165,0
71,5040,2463305,69165,0
71,5429,2463305,69165,0
71,5031,2463313,69165,0
71,5040,2463313,69165,0
71,5429,2463313,69165,0
71,5031,2463321,69165,0
71,5040,2463321,69165,0
71,5429,2463321,69165,0
71,5031,2463339,69165,0
71,5040,2463339,69165,0
71,5429,2463339,69165,0
71,5031,2463347,69165,0
71,5040,2463347,69165,0
71,5429,2463347,69165,0
71,5031,2463354,69165,0
71,5040,2463354,69165,0
71,5429,2463354,69165,0
71,5031,2463362,69165,0
71,5040,2463362,69165,0
71,5429,2463362,69165,0
71,5031,2464014,955,0
71,5040,2464014,955,0
71,5429,2464014,955,0
71,5031,2464022,955,0
71,5040,2464022,955,0
71,5429,2464022,955,0
71,5031,2464030,955,0
71,5040,2464030,955,0
71,5429,2464030,955,0
71,5031,2464048,955,0
71,5040,2464048,955,0
71,5429,2464048,955,0
71,5031,2464220,69166,1
71,5038,2464220,69166,1
71,5040,2464220,69166,0
71,5429,2464220,69166,1
71,5031,2464238,69166,0
71,5035,2464238,69166,0
71,5038,2464238,69166,1
71,5040,2464238,69166,0
71,5429,2464238,69166,1
71,5031,2464246,69166,0
71,5038,2464246,69166,1
71,5040,2464246,69166,0
71,5429,2464246,69166,1
71,5031,2464253,69166,1
71,5038,2464253,69166,1
71,5040,2464253,69166,0
71,5429,2464253,69166,1
71,5031,2464261,69166,0
71,5038,2464261,69166,1
71,5040,2464261,69166,0
71,5429,2464261,69166,0
71,5031,2464279,69166,0
71,5035,2464279,69166,0
71,5038,2464279,69166,1
71,5040,2464279,69166,0
71,5429,2464279,69166,1
71,5031,2464295,69167,0
71,5038,2464295,69167,0
71,5040,2464295,69167,0
71,5429,2464295,69167,0
71,5031,2464303,69167,0
71,5038,2464303,69167,0
71,5040,2464303,69167,0
71,5429,2464303,69167,0
71,5031,2464329,69167,0
71,5038,2464329,69167,0
71,5040,2464329,69167,0
71,5429,2464329,69167,0
71,5031,2464337,69171,0
71,5038,2464337,69171,0
71,5040,2464337,69171,0
71,5429,2464337,69171,0
71,5031,2464352,69171,0
71,5038,2464352,69171,0
71,5040,2464352,69171,0
71,5429,2464352,69171,0
71,5031,2464386,69171,0
71,5038,2464386,69171,0
71,5040,2464386,69171,0
71,5429,2464386,69171,0
71,5031,2464899,954,0
71,5038,2464899,954,0
71,5040,2464899,954,0
71,5429,2464899,954,0
71,5031,2464915,954,0
71,5040,2464915,954,0
71,5429,2464915,954,0
71,5031,2464923,954,0
71,5038,2464923,954,0
71,5040,2464923,954,0
71,5429,2464923,954,0
71,5031,2464931,954,0
71,5038,2464931,954,0
71,5040,2464931,954,0
71,5429,2464931,954,0
71,5031,2465664,311,0
71,5038,2465664,311,0
71,5040,2465664,311,0
71,5043,2465664,311,0
71,5429,2465664,311,0
71,5031,2465730,311,0
71,5038,2465730,311,0
71,5040,2465730,311,0
71,5043,2465730,311,0
71,5429,2465730,311,0
71,5040,2465748,311,0
71,5035,2469989,69168,0
71,5038,2469989,69168,1
71,5040,2469989,69168,1
71,5429,2469989,69168,0
71,5035,2469997,69168,0
71,5038,2469997,69168,1
71,5040,2469997,69168,1
71,5429,2469997,69168,0
71,5038,2470003,69168,1
71,5040,2470003,69168,1
71,5429,2470003,69168,0
71,5038,2470037,69168,1
71,5040,2470037,69168,1
71,5429,2470037,69168,0
71,5035,2470045,69168,0
71,5038,2470045,69168,1
71,5040,2470045,69168,1
71,5429,2470045,69168,0
71,5035,2470052,69168,0
71,5038,2470052,69168,1
71,5040,2470052,69168,1
71,5429,2470052,69168,0
71,5038,2470300,69169,0
71,5040,2470300,69169,0
71,5429,2470300,69169,0
71,5038,2470318,69169,0
71,5040,2470318,69169,0
71,5429,2470318,69169,0
71,5038,2470326,69169,0
71,5040,2470326,69169,0
71,5429,2470326,69169,0
71,5429,2470425,69170,0
71,5429,2470557,69170,0
71,5031,2471969,957,0
71,5038,2471969,957,0
71,5040,2471969,957,0
71,5429,2471969,957,0
71,5031,2471977,957,0
71,5040,2471977,957,0
71,5429,2471977,957,0
71,5031,2471985,957,0
71,5038,2471985,957,0
71,5040,2471985,957,0
71,5429,2471985,957,0
71,5031,2471993,957,0
71,5038,2471993,957,0
71,5040,2471993,957,0
71,5429,2471993,957,0
71,5429,2486025,69170,0
71,5031,2491686,30367,1
71,5035,2491686,30367,0
71,5038,2491686,30367,1
71,5040,2491686,30367,0
71,5429,2491686,30367,0
71,5031,2493401,38676,1
71,5035,2493401,38676,0
71,5040,2493401,38676,1
71,5429,2493401,38676,1
71,5031,2493419,38676,1
71,5035,2493419,38676,0
71,5040,2493419,38676,1
71,5429,2493419,38676,1
71,5031,2496941,70002,0
71,5038,2496941,70002,0
71,5040,2496941,70002,0
71,5043,2496941,70002,0
71,5429,2496941,70002,0
71,5031,2496958,70002,0
71,5038,2496958,70002,0
71,5040,2496958,70002,0
71,5043,2496958,70002,0
71,5429,2496958,70002,0
71,5031,2496982,70002,0
71,5038,2496982,70002,0
71,5040,2496982,70002,0
71,5043,2496982,70002,0
71,5429,2496982,70002,0
71,5038,2496990,70002,0
71,5040,2496990,70002,0
71,5043,2496990,70002,0
71,5429,2496990,70002,0
71,5040,2501740,58145,0
71,5040,2501773,58145,0
71,5031,2501815,58145,0
71,5038,2501815,58145,0
71,5040,2501815,58145,0
71,5429,2501815,58145,0
71,5031,2501823,58145,0
71,5038,2501823,58145,0
71,5040,2501823,58145,0
71,5429,2501823,58145,0
71,5040,2501864,58145,0
71,5040,2502003,58145,0
71,5040,2502011,58145,0
71,5040,2502086,58145,0
71,5031,2502409,58145,0
71,5038,2502409,58145,0
71,5040,2502409,58145,0
71,5429,2502409,58145,0
71,5031,2502417,58145,0
71,5040,2502417,58145,0
71,5429,2502417,58145,0
71,5031,2502698,58145,0
71,5038,2502698,58145,0
71,5040,2502698,58145,0
71,5429,2502698,58145,0
71,5031,2502706,58145,0
71,5038,2502706,58145,0
71,5040,2502706,58145,0
71,5429,2502706,58145,0
71,5429,2505600,58152,0
71,5429,2505618,58152,1
71,5429,2505626,58152,0
71,5429,2505709,78981,1
71,5429,2505725,78981,1
71,5429,2505733,78981,4
71,5429,2505741,78981,2
71,5031,2506012,58146,1
71,5038,2506012,58146,1
71,5040,2506012,58146,1
71,5429,2506012,58146,1
71,5031,2506020,58146,1
71,5038,2506020,58146,1
71,5040,2506020,58146,1
71,5429,2506020,58146,1
71,5031,2506038,58146,1
71,5038,2506038,58146,1
71,5040,2506038,58146,1
71,5429,2506038,58146,1
71,5031,2506111,58146,1
71,5038,2506111,58146,1
71,5040,2506111,58146,1
71,5429,2506111,58146,1
71,5031,2506129,58146,1
71,5038,2506129,58146,1
71,5040,2506129,58146,1
71,5429,2506129,58146,1
71,5031,2506137,58146,1
71,5038,2506137,58146,1
71,5040,2506137,58146,1
71,5429,2506137,58146,1
71,5031,2506145,58146,1
71,5038,2506145,58146,0
71,5040,2506145,58146,1
71,5429,2506145,58146,1
71,5429,2506889,58152,1
71,5429,2506897,58152,1
71,5429,2506905,58152,1
71,5429,2506913,58152,0
71,5429,2506939,58152,0
71,5429,2506947,58152,0
71,5429,2506954,58152,0
71,5429,2506962,58152,1
71,5035,2511400,78982,0
71,5040,2511400,78982,0
71,5429,2511400,78982,0
71,5035,2511418,78982,0
71,5040,2511418,78982,0
71,5429,2511418,78982,0
71,5035,2511426,78982,0
71,5040,2511426,78982,0
71,5429,2511426,78982,0
71,5038,2512333,958,0
71,5040,2512333,958,0
71,5429,2512333,958,0
71,5038,2512358,958,0
71,5040,2512358,958,0
71,5429,2512358,958,0
71,5038,2512366,958,0
71,5040,2512366,958,0
71,5429,2512366,958,0
71,5038,2512374,996,1
71,5040,2512374,996,1
71,5429,2512374,996,1
71,5031,2514560,959,0
71,5038,2514560,959,0
71,5040,2514560,959,0
71,5043,2514560,959,0
71,5429,2514560,959,0
71,5031,2514578,959,0
71,5038,2514578,959,0
71,5040,2514578,959,0
71,5043,2514578,959,0
71,5429,2514578,959,0
71,5031,2514594,959,0
71,5038,2514594,959,0
71,5040,2514594,959,0
71,5043,2514594,959,0
71,5429,2514594,959,0
71,5031,2514602,959,0
71,5038,2514602,959,0
71,5040,2514602,959,0
71,5043,2514602,959,0
71,5429,2514602,959,0
71,5031,2514610,959,0
71,5038,2514610,959,0
71,5040,2514610,959,0
71,5043,2514610,959,0
71,5429,2514610,959,0
71,5031,2516649,30368,1
71,5035,2516649,30368,0
71,5038,2516649,30368,1
71,5040,2516649,30368,1
71,5043,2516649,30368,1
71,5429,2516649,30368,1
71,5031,2541027,960,0
71,5038,2541027,960,0
71,5040,2541027,960,0
71,5429,2541027,960,0
71,5031,2541043,960,0
71,5035,2541043,960,0
71,5038,2541043,960,0
71,5040,2541043,960,0
71,5429,2541043,960,0
71,5031,2541068,960,0
71,5035,2541068,960,0
71,5038,2541068,960,0
71,5040,2541068,960,0
71,5429,2541068,960,0
71,5031,2541126,1011,1
71,5035,2541126,1011,1
71,5038,2541126,1011,1
71,5040,2541126,1011,1
71,5043,2541126,1011,1
71,5429,2541126,1011,1
71,5031,2541407,961,0
71,5038,2541407,961,0
71,5040,2541407,961,0
71,5429,2541407,961,0
71,5031,2541415,961,1
71,5035,2541415,961,1
71,5038,2541415,961,1
71,5040,2541415,961,1
71,5043,2541415,961,1
71,5429,2541415,961,1
71,5031,2541423,961,1
71,5035,2541423,961,1
71,5038,2541423,961,1
71,5040,2541423,961,1
71,5043,2541423,961,1
71,5429,2541423,961,1
71,5031,2541431,961,0
71,5038,2541431,961,0
71,5040,2541431,961,0
71,5031,2541506,961,0
71,5038,2541506,961,0
71,5040,2541506,961,0
71,5031,2541514,961,0
71,5038,2541514,961,0
71,5040,2541514,961,0
71,5031,2541522,961,0
71,5038,2541522,961,0
71,5040,2541522,961,0
71,5031,2541548,961,0
71,5038,2541548,961,0
71,5040,2541548,961,0
71,5031,2541555,961,0
71,5038,2541555,961,0
71,5040,2541555,961,0
71,5031,2541589,961,0
71,5038,2541589,961,0
71,5040,2541589,961,0
71,5031,2541605,961,1
71,5035,2541605,961,1
71,5038,2541605,961,1
71,5040,2541605,961,1
71,5043,2541605,961,1
71,5429,2541605,961,0
71,5031,2542702,45192,1
71,5038,2542702,45192,1
71,5040,2542702,45192,1
71,5429,2542702,45192,1
71,5031,2543551,78983,1
71,5035,2543551,78983,1
71,5038,2543551,78983,1
71,5040,2543551,78983,1
71,5429,2543551,78983,1
71,5031,2543643,78983,4
71,5035,2543643,78983,4
71,5038,2543643,78983,4
71,5040,2543643,78983,4
71,5429,2543643,78983,4
71,5031,2543650,78983,2
71,5038,2543650,78983,2
71,5040,2543650,78983,2
71,5429,2543650,78983,2
71,5031,2543718,78983,1
71,5040,2543718,78983,1
71,5429,2543718,78983,1
71,5031,2544138,38678,1
71,5035,2544138,38678,0
71,5038,2544138,38678,1
71,5040,2544138,38678,1
71,5429,2544138,38678,1
71,5031,2544146,38678,1
71,5035,2544146,38678,0
71,5038,2544146,38678,1
71,5040,2544146,38678,1
71,5429,2544146,38678,1
71,5031,2544179,964,0
71,5038,2544179,964,2
71,5040,2544179,964,2
71,5429,2544179,964,0
71,5031,2544187,964,0
71,5038,2544187,964,1
71,5040,2544187,964,1
71,5429,2544187,964,0
71,5031,2544260,964,0
71,5038,2544260,964,1
71,5040,2544260,964,1
71,5429,2544260,964,0
71,5031,2545291,962,0
71,5038,2545291,962,0
71,5040,2545291,962,0
71,5043,2545291,962,0
71,5429,2545291,962,0
71,5031,2545317,962,0
71,5040,2545317,962,0
71,5429,2545317,962,0
71,5031,2545325,962,0
71,5040,2545325,962,0
71,5429,2545325,962,0
71,5031,2545333,962,0
71,5038,2545333,962,0
71,5040,2545333,962,0
71,5043,2545333,962,0
71,5429,2545333,962,0
71,5031,2545341,962,0
71,5038,2545341,962,0
71,5040,2545341,962,0
71,5043,2545341,962,0
71,5429,2545341,962,0
71,5031,2545416,962,0
71,5040,2545416,962,0
71,5429,2545416,962,0
71,5031,2545572,38679,1
71,5038,2545572,38679,1
71,5040,2545572,38679,1
71,5429,2545572,38679,1
71,5031,2545598,38679,1
71,5038,2545598,38679,1
71,5040,2545598,38679,1
71,5429,2545598,38679,1
71,5031,2545887,963,0
71,5035,2545887,963,0
71,5040,2545887,963,0
71,5429,2545887,963,1
71,5031,2545895,963,0
71,5035,2545895,963,0
71,5040,2545895,963,0
71,5429,2545895,963,1
71,5031,2545929,963,0
71,5035,2545929,963,0
71,5040,2545929,963,0
71,5429,2545929,963,1
71,5031,2547180,963,0
71,5035,2547180,963,0
71,5040,2547180,963,0
71,5429,2547180,963,1
71,5038,2550259,40223,0
71,5031,2551026,58147,1
71,5035,2551026,58147,1
71,5038,2551026,58147,1
71,5040,2551026,58147,1
71,5429,2551026,58147,1
71,5031,2551034,58147,1
71,5035,2551034,58147,1
71,5038,2551034,58147,1
71,5040,2551034,58147,1
71,5429,2551034,58147,1
71,5031,2551042,58147,1
71,5035,2551042,58147,1
71,5038,2551042,58147,1
71,5040,2551042,58147,1
71,5429,2551042,58147,1
71,5031,2551091,58147,1
71,5035,2551091,58147,1
71,5038,2551091,58147,1
71,5040,2551091,58147,1
71,5429,2551091,58147,1
71,5031,2551109,58147,1
71,5038,2551109,58147,0
71,5040,2551109,58147,1
71,5429,2551109,58147,1
71,5031,2551125,58147,1
71,5035,2551125,58147,1
71,5038,2551125,58147,1
71,5040,2551125,58147,1
71,5429,2551125,58147,1
71,5031,2551133,58147,1
71,5035,2551133,58147,1
71,5038,2551133,58147,1
71,5040,2551133,58147,1
71,5429,2551133,58147,1
71,5038,2552842,375,1
71,5040,2555837,67105,1
71,5429,2555837,67105,1
71,5040,2555852,67105,1
71,5429,2555852,67105,1
71,5040,2555894,67105,1
71,5429,2555894,67105,1
71,5031,2558534,966,0
71,5040,2558534,966,0
71,5429,2558534,966,0
71,5031,2558617,966,0
71,5040,2558617,966,0
71,5429,2558617,966,0
71,5031,2558633,966,0
71,5040,2558633,966,0
71,5429,2558633,966,0
71,5031,2558674,966,0
71,5040,2558674,966,0
71,5429,2558674,966,0
71,5429,2563302,967,0
71,5429,2563344,967,0
71,5031,2563666,969,0
71,5040,2563666,969,0
71,5429,2563666,969,0
71,5031,2563682,969,1
71,5035,2563682,969,0
71,5038,2563682,969,0
71,5040,2563682,969,1
71,5429,2563682,969,1
71,5031,2563690,969,1
71,5035,2563690,969,0
71,5038,2563690,969,0
71,5040,2563690,969,1
71,5429,2563690,969,1
71,5031,2563757,969,1
71,5035,2563757,969,0
71,5038,2563757,969,0
71,5040,2563757,969,1
71,5429,2563757,969,1
71,5031,2563823,969,1
71,5038,2563823,969,0
71,5040,2563823,969,1
71,5429,2563823,969,1
71,5031,2563880,969,0
71,5429,2565067,965,0
71,5429,2565075,965,0
71,5429,2565083,965,0
71,5429,2565091,965,0
71,5429,2565711,971,1
71,5429,2565745,971,1
71,5429,2565786,971,1
71,5031,2565935,970,0
71,5035,2565935,970,0
71,5040,2565935,970,0
71,5429,2565935,970,0
71,5031,2565950,970,0
71,5035,2565950,970,0
71,5040,2565950,970,0
71,5429,2565950,970,0
71,5031,2565968,970,0
71,5035,2565968,970,0
71,5040,2565968,970,0
71,5429,2565968,970,0
71,5031,2565976,897,1
71,5035,2565976,897,0
71,5038,2565976,897,1
71,5040,2565976,897,1
71,5429,2565976,897,1
71,5429,2567618,972,1
71,5429,2567675,972,2
71,5429,2567691,972,2
71,5429,2591675,40465,0
71,5031,2594935,38681,1
71,5035,2594935,38681,0
71,5038,2594935,38681,1
71,5040,2594935,38681,1
71,5043,2594935,38681,1
71,5429,2594935,38681,1
71,5031,2594968,38681,1
71,5038,2594968,38681,1
71,5040,2594968,38681,1
71,5043,2594968,38681,1
71,5429,2594968,38681,1
71,5031,2594976,38682,1
71,5035,2594976,38682,0
71,5031,2594992,38682,1
71,5035,2594992,38682,0
71,5031,2600641,38680,1
71,5035,2600641,38680,0
71,5038,2600641,38680,1
71,5040,2600641,38680,1
71,5043,2600641,38680,1
71,5429,2600641,38680,1
71,5031,2600658,38680,1
71,5035,2600658,38680,0
71,5038,2600658,38680,1
71,5040,2600658,38680,1
71,5043,2600658,38680,1
71,5429,2600658,38680,1
71,5031,2600674,38683,1
71,5031,2600682,38683,1
71,5035,2600682,38683,0
71,5031,2600690,38686,1
71,5429,2602274,78984,1
71,5429,2602282,78984,6
71,5429,2602324,78984,1
71,5429,2602332,78985,1
71,5429,2602340,78985,4
71,5429,2602357,78985,2
71,5429,2602365,78985,1
71,5031,2605475,78986,1
71,5035,2605475,78986,1
71,5038,2605475,78986,1
71,5040,2605475,78986,1
71,5043,2605475,78986,1
71,5429,2605475,78986,1
71,5031,2605525,78986,1
71,5035,2605525,78986,1
71,5038,2605525,78986,1
71,5040,2605525,78986,1
71,5043,2605525,78986,1
71,5429,2605525,78986,1
71,5031,2605533,78986,4
71,5035,2605533,78986,4
71,5038,2605533,78986,4
71,5040,2605533,78986,4
71,5043,2605533,78986,4
71,5429,2605533,78986,4
71,5031,2605541,78986,1
71,5035,2605541,78986,1
71,5038,2605541,78986,1
71,5040,2605541,78986,1
71,5043,2605541,78986,1
71,5429,2605541,78986,1
71,5031,2605558,78986,1
71,5038,2605558,78986,1
71,5040,2605558,78986,1
71,5043,2605558,78986,1
71,5429,2605558,78986,1
71,5031,2605640,38684,2
71,5035,2605640,38684,0
71,5031,2606291,58050,1
71,5035,2606291,58050,1
71,5038,2606291,58050,1
71,5040,2606291,58050,1
71,5429,2606291,58050,1
71,5031,2606358,58050,1
71,5035,2606358,58050,1
71,5038,2606358,58050,1
71,5040,2606358,58050,1
71,5429,2606358,58050,1
71,5031,2606366,58050,1
71,5035,2606366,58050,1
71,5038,2606366,58050,1
71,5040,2606366,58050,1
71,5429,2606366,58050,1
71,5035,2606374,58050,0
71,5035,2606382,58050,0
71,5035,2606390,58050,0
71,5031,2606440,58050,1
71,5035,2606440,58050,1
71,5038,2606440,58050,1
71,5040,2606440,58050,1
71,5429,2606440,58050,1
71,5031,2606465,58050,1
71,5035,2606465,58050,0
71,5038,2606465,58050,1
71,5040,2606465,58050,1
71,5429,2606465,58050,1
71,5031,2606473,58050,1
71,5035,2606473,58050,1
71,5038,2606473,58050,1
71,5040,2606473,58050,1
71,5429,2606473,58050,1
71,5031,2606481,58050,1
71,5035,2606481,58050,0
71,5038,2606481,58050,1
71,5040,2606481,58050,1
71,5429,2606481,58050,1
71,5031,2606598,58050,1
71,5035,2606598,58050,0
71,5038,2606598,58050,0
71,5040,2606598,58050,1
71,5429,2606598,58050,1
71,5035,2606606,58050,0
71,5035,2606648,58050,0
71,5035,2606689,58050,0
71,5031,2608990,78987,1
71,5035,2608990,78987,1
71,5038,2608990,78987,1
71,5040,2608990,78987,1
71,5429,2608990,78987,1
71,5031,2609014,78987,2
71,5035,2609014,78987,2
71,5038,2609014,78987,2
71,5040,2609014,78987,2
71,5429,2609014,78987,2
71,5031,2609105,78987,1
71,5035,2609105,78987,1
71,5038,2609105,78987,1
71,5040,2609105,78987,1
71,5429,2609105,78987,1
71,5031,2609113,78987,4
71,5035,2609113,78987,4
71,5038,2609113,78987,4
71,5040,2609113,78987,4
71,5429,2609113,78987,4
71,5031,2610210,58151,1
71,5035,2610210,58151,1
71,5038,2610210,58151,1
71,5040,2610210,58151,1
71,5043,2610210,58151,1
71,5429,2610210,58151,1
71,5031,2610251,58151,1
71,5035,2610251,58151,1
71,5038,2610251,58151,1
71,5040,2610251,58151,1
71,5043,2610251,58151,1
71,5429,2610251,58151,1
71,5031,2610277,58151,1
71,5035,2610277,58151,1
71,5038,2610277,58151,1
71,5040,2610277,58151,1
71,5043,2610277,58151,1
71,5429,2610277,58151,1
71,5031,2610475,58151,1
71,5035,2610475,58151,1
71,5038,2610475,58151,1
71,5040,2610475,58151,1
71,5043,2610475,58151,1
71,5429,2610475,58151,1
71,5031,2610673,58151,1
71,5035,2610673,58151,1
71,5038,2610673,58151,1
71,5040,2610673,58151,1
71,5043,2610673,58151,1
71,5429,2610673,58151,1
71,5031,2610681,58151,1
71,5035,2610681,58151,1
71,5038,2610681,58151,1
71,5040,2610681,58151,1
71,5043,2610681,58151,1
71,5429,2610681,58151,1
71,5031,2610699,58151,1
71,5040,2610699,58151,1
71,5429,2610699,58151,1
71,5031,2611432,69173,1
71,5035,2611432,69173,0
71,5040,2611432,69173,1
71,5031,2611473,69173,1
71,5035,2611473,69173,0
71,5040,2611473,69173,1
71,5031,2611481,69173,1
71,5035,2611481,69173,0
71,5040,2611481,69173,1
71,5031,2611499,69173,1
71,5035,2611499,69173,0
71,5040,2611499,69173,1
71,5031,2611507,69173,1
71,5035,2611507,69173,0
71,5040,2611507,69173,1
71,5031,2611515,69173,1
71,5035,2611515,69173,0
71,5040,2611515,69173,1
71,5031,2611523,69173,1
71,5040,2611523,69173,1
71,5035,2612083,38526,0
71,5038,2612083,38526,1
71,5040,2612083,38526,1
71,5429,2612083,38526,1
71,5031,2612265,38402,0
71,5429,2612265,38402,3
71,5031,2612372,38402,0
71,5429,2612372,38402,2
71,5031,2612380,38528,1
71,5035,2612380,38528,0
71,5429,2612380,38528,1
71,5031,2612463,38528,1
71,5035,2612463,38528,0
71,5429,2612463,38528,1
71,5031,2612588,38528,1
71,5040,2612695,69174,0
