ZL_DIVN_NBR,RDS_SKU_NBR,LOC_NBR,NSL_QTY
71,1351329,5255,2
71,1351329,5242,1
71,1351329,5237,2
71,1351329,5236,2
71,1351329,5235,1
71,1351329,5228,2
71,1351329,5226,2
71,1351329,5225,3
71,1351329,5223,3
71,1351329,5213,2
71,1351329,5211,1
71,1351329,5210,1
71,1351329,5203,1
71,1351329,5195,2
71,1351329,5194,1
71,1351329,5191,1
71,1351329,5190,1
71,1351329,5187,3
71,1351329,5137,1
71,1351329,5135,1
71,1351329,5133,1
71,1351329,5120,2
71,1351329,5115,2
71,1351329,5111,1
71,1351329,5074,1
71,1351329,5073,3
71,1351329,5066,3
71,1351329,5051,1
71,1351329,5043,1
71,1351329,5040,2
71,1351329,5038,1
71,1351659,5038,1
71,1351659,5445,1
71,1351659,5434,1
71,1351659,5433,1
71,1351659,5431,1
71,1351659,5430,1
71,1351659,5429,1
71,1351659,5422,1
71,1351659,5419,1
71,1351659,5247,1
71,1351659,5242,1
71,1351659,5236,1
71,1351659,5228,1
71,1351659,5225,1
71,1351659,5219,1
71,1351659,5215,1
71,1351659,5213,1
71,1351659,5210,1
71,1351659,5205,1
71,1351659,5203,1
71,1351659,5198,1
71,1351659,5194,1
71,1351659,5191,1
71,1351659,5190,1
71,1351659,5189,1
71,1351659,5187,1
71,1351659,5136,1
71,1351659,5135,1
71,1351659,5120,1
71,1351659,5115,1
71,1351659,5111,1
71,1351659,5074,1
71,1351659,5073,1
71,1351659,5066,1
71,1351659,5051,1
71,1351659,5047,1
71,1351931,5038,1
71,1351931,5445,1
71,1351931,5431,1
71,1351931,5429,1
71,1351931,5247,1
71,1351931,5237,1
71,1351931,5236,1
71,1351931,5228,1
71,1351931,5225,1
71,1351931,5215,1
71,1351931,5213,1
71,1351931,5210,1
71,1351931,5203,1
71,1351931,5198,1
71,1351931,5194,1
71,1351931,5187,1
71,1351931,5136,1
71,1351931,5135,1
71,1351931,5120,1
71,1351931,5115,1
71,1351931,5111,1
71,1351931,5074,1
71,1351931,5073,1
71,1351931,5066,1
71,1351931,5051,1
71,1351949,5051,1
71,1351949,5445,1
71,1351949,5431,1
71,1351949,5430,1
71,1351949,5429,1
71,1351949,5247,1
71,1351949,5237,1
71,1351949,5236,1
71,1351949,5228,1
71,1351949,5225,1
71,1351949,5215,1
71,1351949,5213,1
71,1351949,5210,1
71,1351949,5203,1
71,1351949,5198,1
71,1351949,5194,1
71,1351949,5187,1
71,1351949,5135,1
71,1351949,5120,1
71,1351949,5115,1
71,1351949,5111,1
71,1351949,5074,1
71,1351949,5073,1
71,1351949,5066,1
71,1351949,5038,1
71,1351980,5038,1
71,1351980,5445,1
71,1351980,5434,1
71,1351980,5433,1
71,1351980,5431,1
71,1351980,5430,1
71,1351980,5429,1
71,1351980,5422,1
71,1351980,5419,1
71,1351980,5247,1
71,1351980,5242,1
71,1351980,5237,1
71,1351980,5236,1
71,1351980,5228,1
71,1351980,5225,1
71,1351980,5219,1
71,1351980,5215,1
71,1351980,5213,1
71,1351980,5210,1
71,1351980,5205,1
71,1351980,5203,1
71,1351980,5198,1
71,1351980,5194,1
71,1351980,5191,1
71,1351980,5190,1
71,1351980,5189,1
71,1351980,5187,1
71,1351980,5136,1
71,1351980,5135,1
71,1351980,5120,1
71,1351980,5115,1
71,1351980,5111,1
71,1351980,5074,1
71,1351980,5073,1
71,1351980,5066,1
71,1351980,5051,1
71,1351980,5047,1
71,1352053,5073,1
71,1352053,5445,1
71,1352053,5431,1
71,1352053,5430,1
71,1352053,5429,1
71,1352053,5247,1
71,1352053,5237,1
71,1352053,5236,1
71,1352053,5228,1
71,1352053,5225,1
71,1352053,5215,1
71,1352053,5213,1
71,1352053,5210,1
71,1352053,5203,1
71,1352053,5198,1
71,1352053,5194,1
71,1352053,5187,1
71,1352053,5135,1
71,1352053,5120,1
71,1352053,5115,1
71,1352053,5111,1
71,1352053,5074,1
71,1352053,5066,1
71,1352053,5051,1
71,1352053,5038,1
71,1352061,5051,1
71,1352061,5445,1
71,1352061,5431,1
71,1352061,5430,1
71,1352061,5429,1
71,1352061,5225,1
71,1352061,5213,1
71,1352061,5190,1
71,1352061,5187,1
71,1352061,5120,1
71,1352061,5115,1
71,1352061,5074,1
71,1352061,5073,1
71,1352061,5066,1
71,1352087,5051,1
71,1352087,5445,1
71,1352087,5431,1
71,1352087,5430,1
71,1352087,5429,1
71,1352087,5236,1
71,1352087,5228,1
71,1352087,5225,1
71,1352087,5213,1
71,1352087,5198,1
71,1352087,5187,1
71,1352087,5120,1
71,1352087,5115,1
71,1352087,5111,1
71,1352087,5074,1
71,1352087,5073,1
71,1352087,5066,1
71,1364710,5051,1
71,1364710,5431,1
71,1364710,5430,1
71,1364710,5255,1
71,1364710,5225,1
71,1364710,5223,1
71,1364710,5213,1
71,1364710,5137,1
71,1364710,5135,1
71,1364710,5133,1
71,1364710,5120,1
71,1364710,5111,1
71,1364710,5074,1
71,1364710,5073,1
71,1364710,5066,1
71,1364710,5040,1
71,1364710,5038,1
71,1364710,5031,1
71,1364777,5040,1
71,1364777,5431,1
71,1364777,5430,1
71,1364777,5255,1
71,1364777,5225,1
71,1364777,5223,1
71,1364777,5213,1
71,1364777,5137,1
71,1364777,5135,1
71,1364777,5133,1
71,1364777,5120,1
71,1364777,5111,1
71,1364777,5073,1
71,1364777,5066,1
71,1364777,5051,1
71,1364777,5031,1
71,1364785,5038,1
71,1364785,5431,1
71,1364785,5430,1
71,1364785,5255,1
71,1364785,5225,1
71,1364785,5223,1
71,1364785,5213,1
71,1364785,5137,1
71,1364785,5135,1
71,1364785,5133,1
71,1364785,5120,1
71,1364785,5111,1
71,1364785,5074,1
71,1364785,5073,1
71,1364785,5066,1
71,1364785,5051,1
71,1364785,5040,1
71,1364785,5031,1
71,1364793,5111,1
71,1364793,5431,1
71,1364793,5430,1
71,1364793,5255,1
71,1364793,5225,1
71,1364793,5223,1
71,1364793,5213,1
71,1364793,5137,1
71,1364793,5135,1
71,1364793,5133,1
71,1364793,5120,1
71,1364793,5074,1
71,1364793,5073,1
71,1364793,5066,1
71,1364793,5051,1
71,1364793,5040,1
71,1364793,5038,1
71,1364793,5031,1
71,1364835,5038,1
71,1364835,5431,1
71,1364835,5430,1
71,1364835,5255,1
71,1364835,5225,1
71,1364835,5223,1
71,1364835,5213,1
71,1364835,5137,1
71,1364835,5135,1
71,1364835,5133,1
71,1364835,5120,1
71,1364835,5111,1
71,1364835,5074,1
71,1364835,5073,1
71,1364835,5066,1
71,1364835,5051,1
71,1364835,5040,1
71,1364835,5031,1
71,1364868,5205,1
71,1364868,5445,1
71,1364868,5434,1
71,1364868,5422,1
71,1364868,5419,1
71,1364868,5228,1
71,1364868,5219,1
71,1364868,5215,1
71,1364868,5198,1
71,1364868,5189,1
71,1364868,5047,1
71,1364900,5047,1
71,1364900,5445,1
71,1364900,5434,1
71,1364900,5422,1
71,1364900,5419,1
71,1364900,5228,1
71,1364900,5219,1
71,1364900,5215,1
71,1364900,5205,1
71,1364900,5198,1
71,1364900,5189,1
71,1364918,5189,1
71,1364918,5445,1
71,1364918,5434,1
71,1364918,5422,1
71,1364918,5419,1
71,1364918,5228,1
71,1364918,5215,1
71,1364918,5205,1
71,1364918,5198,1
71,1364918,5047,1
71,1364926,5205,1
71,1364926,5445,1
71,1364926,5434,1
71,1364926,5422,1
71,1364926,5419,1
71,1364926,5228,1
71,1364926,5219,1
71,1364926,5215,1
71,1364926,5198,1
71,1364926,5189,1
71,1364926,5047,1
71,1364959,5047,1
71,1364959,5445,1
71,1364959,5434,1
71,1364959,5422,1
71,1364959,5419,1
71,1364959,5228,1
71,1364959,5219,1
71,1364959,5215,1
71,1364959,5205,1
71,1364959,5198,1
71,1364959,5189,1
71,1386291,5430,1
71,1386317,5430,1
71,1386358,5430,1
71,1386374,5031,1
71,1386374,5445,1
71,1386374,5434,1
71,1386374,5431,1
71,1386374,5430,1
71,1386374,5429,1
71,1386374,5422,1
71,1386374,5247,1
71,1386374,5237,1
71,1386374,5236,1
71,1386374,5228,1
71,1386374,5225,1
71,1386374,5223,1
71,1386374,5219,1
71,1386374,5215,1
71,1386374,5213,1
71,1386374,5195,1
71,1386374,5194,1
71,1386374,5189,1
71,1386374,5187,1
71,1386374,5137,1
71,1386374,5136,1
71,1386374,5135,1
71,1386374,5133,1
71,1386374,5120,1
71,1386374,5115,1
71,1386374,5111,1
71,1386374,5074,1
71,1386374,5073,1
71,1386374,5066,1
71,1386374,5047,1
71,1386374,5040,1
71,1386390,5031,2
71,1386390,5445,2
71,1386390,5434,2
71,1386390,5431,2
71,1386390,5430,2
71,1386390,5429,2
71,1386390,5422,2
71,1386390,5247,2
71,1386390,5237,2
71,1386390,5236,2
71,1386390,5235,2
71,1386390,5228,2
71,1386390,5225,2
71,1386390,5223,2
71,1386390,5219,2
71,1386390,5215,2
71,1386390,5213,2
71,1386390,5195,2
71,1386390,5194,2
71,1386390,5189,2
71,1386390,5187,2
71,1386390,5137,2
71,1386390,5136,2
71,1386390,5135,2
71,1386390,5133,2
71,1386390,5120,2
71,1386390,5115,2
71,1386390,5111,2
71,1386390,5074,2
71,1386390,5073,2
71,1386390,5066,2
71,1386390,5051,2
71,1386390,5047,2
71,1386390,5040,2
71,1386408,5031,1
71,1386408,5445,1
71,1386408,5434,1
71,1386408,5431,1
71,1386408,5430,1
71,1386408,5429,1
71,1386408,5422,1
71,1386408,5247,1
71,1386408,5236,1
71,1386408,5235,1
71,1386408,5228,1
71,1386408,5225,1
71,1386408,5223,1
71,1386408,5219,1
71,1386408,5215,1
71,1386408,5213,1
71,1386408,5195,1
71,1386408,5194,1
71,1386408,5189,1
71,1386408,5187,1
71,1386408,5137,1
71,1386408,5136,1
71,1386408,5135,1
71,1386408,5133,1
71,1386408,5120,1
71,1386408,5115,1
71,1386408,5111,1
71,1386408,5074,1
71,1386408,5073,1
71,1386408,5066,1
71,1386408,5051,1
71,1386408,5047,1
71,1386408,5040,1
71,1386416,5120,1
71,1386416,5445,1
71,1386416,5434,1
71,1386416,5431,1
71,1386416,5430,1
71,1386416,5429,1
71,1386416,5422,1
71,1386416,5247,1
71,1386416,5236,1
71,1386416,5235,1
71,1386416,5228,1
71,1386416,5225,1
71,1386416,5223,1
71,1386416,5213,1
71,1386416,5195,1
71,1386416,5194,1
71,1386416,5187,1
71,1386416,5137,1
71,1386416,5136,1
71,1386416,5133,1
71,1386416,5115,1
71,1386416,5111,1
71,1386416,5074,1
71,1386416,5073,1
71,1386416,5051,1
71,1386416,5040,1
71,1386416,5031,1
71,1386432,5031,1
71,1386432,5445,1
71,1386432,5434,1
71,1386432,5431,1
71,1386432,5430,1
71,1386432,5429,1
71,1386432,5422,1
71,1386432,5247,1
71,1386432,5237,1
71,1386432,5236,1
71,1386432,5235,1
71,1386432,5228,1
71,1386432,5225,1
71,1386432,5223,1
71,1386432,5219,1
71,1386432,5215,1
71,1386432,5213,1
71,1386432,5195,1
71,1386432,5194,1
71,1386432,5189,1
71,1386432,5187,1
71,1386432,5137,1
71,1386432,5136,1
71,1386432,5135,1
71,1386432,5133,1
71,1386432,5120,1
71,1386432,5115,1
71,1386432,5111,1
71,1386432,5074,1
71,1386432,5073,1
71,1386432,5066,1
71,1386432,5051,1
71,1386432,5047,1
71,1386432,5040,1
71,1386440,5031,1
71,1386440,5445,1
71,1386440,5434,1
71,1386440,5431,1
71,1386440,5430,1
71,1386440,5429,1
71,1386440,5422,1
71,1386440,5247,1
71,1386440,5237,1
71,1386440,5236,1
71,1386440,5235,1
71,1386440,5228,1
71,1386440,5225,1
71,1386440,5223,1
71,1386440,5219,1
71,1386440,5215,1
71,1386440,5213,1
71,1386440,5195,1
71,1386440,5194,1
71,1386440,5189,1
71,1386440,5187,1
71,1386440,5137,1
71,1386440,5136,1
71,1386440,5135,1
71,1386440,5133,1
71,1386440,5120,1
71,1386440,5115,1
71,1386440,5111,1
71,1386440,5074,1
71,1386440,5073,1
71,1386440,5066,1
71,1386440,5051,1
71,1386440,5047,1
71,1386440,5040,1
71,1423086,5031,1
71,1423086,5445,1
71,1423086,5434,1
71,1423086,5433,1
71,1423086,5431,1
71,1423086,5430,1
71,1423086,5429,1
71,1423086,5255,1
71,1423086,5247,1
71,1423086,5237,1
71,1423086,5236,1
71,1423086,5228,1
71,1423086,5225,1
71,1423086,5223,1
71,1423086,5219,1
71,1423086,5215,1
71,1423086,5211,1
71,1423086,5210,1
71,1423086,5206,1
71,1423086,5205,1
71,1423086,5194,1
71,1423086,5187,1
71,1423086,5137,1
71,1423086,5136,1
71,1423086,5135,1
71,1423086,5115,1
71,1423086,5073,1
71,1423086,5051,1
71,1423086,5038,1
71,1423631,5066,1
71,1423631,5431,1
71,1423631,5255,1
71,1423631,5213,1
71,1423631,5205,1
71,1423631,5137,1
71,1423631,5133,1
71,1423631,5051,1
71,1423631,5040,1
71,1423631,5031,1
71,1423649,5040,1
71,1423649,5431,1
71,1423649,5430,1
71,1423649,5255,1
71,1423649,5223,1
71,1423649,5213,1
71,1423649,5137,1
71,1423649,5133,1
71,1423649,5120,1
71,1423649,5066,1
71,1423649,5051,1
71,1423649,5031,1
71,1427863,5133,1
71,1456060,5031,1
71,1456060,5789,1
71,1456060,5445,1
71,1456060,5442,1
71,1456060,5441,1
71,1456060,5440,1
71,1456060,5439,1
71,1456060,5437,1
71,1456060,5433,1
71,1456060,5430,1
71,1456060,5429,1
71,1456060,5427,1
71,1456060,5425,1
71,1456060,5424,1
71,1456060,5419,1
71,1456060,5256,1
71,1456060,5252,1
71,1456060,5250,1
71,1456060,5249,1
71,1456060,5247,1
71,1456060,5242,1
71,1456060,5240,1
71,1456060,5237,1
71,1456060,5236,1
71,1456060,5235,2
71,1456060,5229,1
71,1456060,5228,1
71,1456060,5226,1
71,1456060,5223,1
71,1456060,5219,1
71,1456060,5215,1
71,1456060,5213,1
71,1456060,5211,1
71,1456060,5206,1
71,1456060,5205,1
71,1456060,5203,1
71,1456060,5200,1
71,1456060,5199,1
71,1456060,5198,1
71,1456060,5197,1
71,1456060,5196,1
71,1456060,5195,1
71,1456060,5194,1
71,1456060,5191,1
71,1456060,5190,1
71,1456060,5189,1
71,1456060,5188,1
71,1456060,5187,1
71,1456060,5186,1
71,1456060,5184,1
71,1456060,5137,1
71,1456060,5136,1
71,1456060,5135,1
71,1456060,5134,1
71,1456060,5120,1
71,1456060,5115,1
71,1456060,5111,1
71,1456060,5074,1
71,1456060,5073,1
71,1456060,5068,1
71,1456060,5067,1
71,1456060,5047,1
71,1456060,5046,1
71,1456060,5045,1
71,1456060,5044,1
71,1456060,5042,1
71,1456060,5040,1
71,1456060,5038,1
71,1456060,5037,1
71,1456060,5035,1
71,1456060,5034,1
71,1456060,5033,1
71,1456060,5032,1
71,1470111,5430,4
71,1470111,5431,4
71,1470111,5424,2
71,1470111,5419,2
71,1470111,5235,2
71,1470269,5066,2
71,1470269,5255,5
71,1470269,5242,1
71,1470269,5236,1
71,1470269,5235,3
71,1470269,5226,1
71,1470269,5225,4
71,1470269,5223,2
71,1470269,5219,1
71,1470269,5213,4
71,1470269,5210,1
71,1470269,5200,1
71,1470269,5185,1
71,1470269,5135,1
71,1470269,5120,2
71,1470269,5111,1
71,1470269,5073,1
71,1478775,5073,2
71,1478775,5051,2
71,1478791,5035,1
71,1478791,5789,1
71,1478791,5445,1
71,1478791,5439,1
71,1478791,5434,1
71,1478791,5433,1
71,1478791,5431,1
71,1478791,5430,1
71,1478791,5429,1
71,1478791,5425,1
71,1478791,5422,1
71,1478791,5419,1
71,1478791,5256,1
71,1478791,5255,1
71,1478791,5252,1
71,1478791,5250,1
71,1478791,5249,1
71,1478791,5247,1
71,1478791,5242,1
71,1478791,5240,1
71,1478791,5237,1
71,1478791,5236,1
71,1478791,5235,1
71,1478791,5228,1
71,1478791,5226,1
71,1478791,5225,1
71,1478791,5223,1
71,1478791,5219,1
71,1478791,5218,1
71,1478791,5215,1
71,1478791,5213,1
71,1478791,5211,1
71,1478791,5210,1
71,1478791,5206,1
71,1478791,5205,1
71,1478791,5203,1
71,1478791,5200,1
71,1478791,5199,1
71,1478791,5198,1
71,1478791,5196,1
71,1478791,5195,1
71,1478791,5194,1
71,1478791,5191,1
71,1478791,5190,1
71,1478791,5189,1
71,1478791,5188,1
71,1478791,5187,1
71,1478791,5186,1
71,1478791,5185,1
71,1478791,5137,1
71,1478791,5136,1
71,1478791,5135,1
71,1478791,5134,1
71,1478791,5133,1
71,1478791,5120,1
71,1478791,5115,1
71,1478791,5111,1
71,1478791,5074,1
71,1478791,5073,1
71,1478791,5068,1
71,1478791,5067,1
71,1478791,5066,1
71,1478791,5043,1
71,1478791,5042,1
71,1478791,5041,1
71,1478791,5040,1
71,1478791,5038,1
71,1478791,5037,1
71,1478791,5033,1
71,1478791,5032,1
71,1478791,5031,1
71,1505817,5031,1
71,1505817,5445,1
71,1505817,5444,1
71,1505817,5433,1
71,1505817,5431,1
71,1505817,5430,1
71,1505817,5429,1
71,1505817,5422,1
71,1505817,5419,1
71,1505817,5255,1
71,1505817,5247,1
71,1505817,5242,1
71,1505817,5237,1
71,1505817,5236,1
71,1505817,5228,1
71,1505817,5226,1
71,1505817,5225,1
71,1505817,5223,1
71,1505817,5219,1
71,1505817,5215,1
71,1505817,5213,1
71,1505817,5211,1
71,1505817,5210,1
71,1505817,5206,1
71,1505817,5205,1
71,1505817,5203,1
71,1505817,5198,1
71,1505817,5195,1
71,1505817,5194,1
71,1505817,5191,1
71,1505817,5190,1
71,1505817,5189,1
71,1505817,5187,1
71,1505817,5137,1
71,1505817,5136,1
71,1505817,5135,1
71,1505817,5133,1
71,1505817,5120,1
71,1505817,5115,1
71,1505817,5111,1
71,1505817,5074,1
71,1505817,5073,1
71,1505817,5066,1
71,1505817,5051,1
71,1505817,5047,1
71,1505817,5043,1
71,1505817,5038,1
71,1505825,5040,1
71,1505825,5445,1
71,1505825,5431,1
71,1505825,5430,1
71,1505825,5429,1
71,1505825,5255,1
71,1505825,5236,1
71,1505825,5228,1
71,1505825,5225,1
71,1505825,5223,1
71,1505825,5213,1
71,1505825,5187,1
71,1505825,5120,1
71,1505825,5115,1
71,1505825,5073,1
71,1505825,5066,1
71,1505825,5031,1
71,1505833,5031,1
71,1505833,5445,1
71,1505833,5433,1
71,1505833,5431,1
71,1505833,5430,1
71,1505833,5429,1
71,1505833,5422,1
71,1505833,5419,1
71,1505833,5255,1
71,1505833,5247,1
71,1505833,5242,1
71,1505833,5237,1
71,1505833,5236,1
71,1505833,5228,1
71,1505833,5226,1
71,1505833,5225,1
71,1505833,5223,1
71,1505833,5219,1
71,1505833,5215,1
71,1505833,5213,1
71,1505833,5211,1
71,1505833,5210,1
71,1505833,5206,1
71,1505833,5205,1
71,1505833,5203,1
71,1505833,5198,1
71,1505833,5195,1
71,1505833,5194,1
71,1505833,5191,1
71,1505833,5190,1
71,1505833,5189,1
71,1505833,5187,1
71,1505833,5137,1
71,1505833,5136,1
71,1505833,5135,1
71,1505833,5133,1
71,1505833,5120,1
71,1505833,5115,1
71,1505833,5111,1
71,1505833,5074,1
71,1505833,5073,1
71,1505833,5066,1
71,1505833,5051,1
71,1505833,5047,1
71,1505833,5043,1
71,1505833,5038,1
71,1505908,5031,1
71,1505908,5445,1
71,1505908,5433,1
71,1505908,5431,1
71,1505908,5430,1
71,1505908,5429,1
71,1505908,5422,1
71,1505908,5419,1
71,1505908,5255,1
71,1505908,5242,1
71,1505908,5237,1
71,1505908,5236,1
71,1505908,5228,1
71,1505908,5226,1
71,1505908,5225,1
71,1505908,5223,1
71,1505908,5219,1
71,1505908,5215,1
71,1505908,5213,1
71,1505908,5211,1
71,1505908,5210,1
71,1505908,5206,1
71,1505908,5205,1
71,1505908,5203,1
71,1505908,5198,1
71,1505908,5195,1
71,1505908,5194,1
71,1505908,5191,1
71,1505908,5190,1
71,1505908,5189,1
71,1505908,5187,1
71,1505908,5137,1
71,1505908,5136,1
71,1505908,5135,1
71,1505908,5133,1
71,1505908,5120,1
71,1505908,5115,1
71,1505908,5111,1
71,1505908,5074,1
71,1505908,5073,1
71,1505908,5066,1
71,1505908,5051,1
71,1505908,5047,1
71,1505908,5043,1
71,1505908,5038,1
71,1510510,5038,1
71,1510510,5445,1
71,1510510,5431,1
71,1510510,5430,1
71,1510510,5429,1
71,1510510,5419,1
71,1510510,5255,1
71,1510510,5237,1
71,1510510,5236,1
71,1510510,5235,1
71,1510510,5229,1
71,1510510,5228,1
71,1510510,5226,1
71,1510510,5225,1
71,1510510,5213,1
71,1510510,5210,1
71,1510510,5195,1
71,1510510,5187,1
71,1510510,5136,1
71,1510510,5135,1
71,1510510,5133,1
71,1510510,5120,1
71,1510510,5115,1
71,1510510,5111,1
71,1510510,5074,1
71,1510510,5073,1
71,1510510,5066,1
71,1510510,5051,1
71,1510510,5040,1
71,1510510,5031,1
71,1510536,5051,1
71,1510536,5445,1
71,1510536,5431,1
71,1510536,5430,1
71,1510536,5429,1
71,1510536,5419,1
71,1510536,5255,1
71,1510536,5237,1
71,1510536,5236,1
71,1510536,5235,1
71,1510536,5229,1
71,1510536,5228,1
71,1510536,5226,1
71,1510536,5225,1
71,1510536,5223,1
71,1510536,5213,1
71,1510536,5210,1
71,1510536,5195,1
71,1510536,5187,1
71,1510536,5136,1
71,1510536,5135,1
71,1510536,5133,1
71,1510536,5120,1
71,1510536,5115,1
71,1510536,5111,1
71,1510536,5074,1
71,1510536,5073,1
71,1510536,5066,1
71,1510536,5040,1
71,1510536,5038,1
71,1510536,5031,1
71,1514744,5031,1
71,1514744,5445,1
71,1514744,5433,1
71,1514744,5431,1
71,1514744,5430,1
71,1514744,5429,1
71,1514744,5422,1
71,1514744,5419,1
71,1514744,5255,1
71,1514744,5247,1
71,1514744,5242,1
71,1514744,5237,1
71,1514744,5236,1
71,1514744,5235,1
71,1514744,5228,1
71,1514744,5226,1
71,1514744,5225,1
71,1514744,5223,1
71,1514744,5219,1
71,1514744,5215,1
71,1514744,5213,1
71,1514744,5211,1
71,1514744,5210,1
71,1514744,5206,1
71,1514744,5205,1
71,1514744,5203,1
71,1514744,5195,1
71,1514744,5194,1
71,1514744,5191,1
71,1514744,5190,1
71,1514744,5189,1
71,1514744,5187,1
71,1514744,5137,1
71,1514744,5136,1
71,1514744,5135,1
71,1514744,5133,1
71,1514744,5120,1
71,1514744,5115,1
71,1514744,5111,1
71,1514744,5074,1
71,1514744,5073,1
71,1514744,5066,1
71,1514744,5051,1
71,1514744,5047,1
71,1514744,5043,1
71,1514744,5040,1
71,1514744,5038,1
71,1514769,5038,1
71,1514769,5445,1
71,1514769,5433,1
71,1514769,5431,1
71,1514769,5430,1
71,1514769,5429,1
71,1514769,5422,1
71,1514769,5419,1
71,1514769,5255,1
71,1514769,5247,1
71,1514769,5242,1
71,1514769,5237,1
71,1514769,5236,1
71,1514769,5235,1
71,1514769,5228,1
71,1514769,5226,1
71,1514769,5225,1
71,1514769,5223,1
71,1514769,5219,1
71,1514769,5215,1
71,1514769,5213,1
71,1514769,5211,1
71,1514769,5210,1
71,1514769,5206,1
71,1514769,5205,1
71,1514769,5203,1
71,1514769,5195,1
71,1514769,5194,1
71,1514769,5191,1
71,1514769,5190,1
71,1514769,5189,1
71,1514769,5187,1
71,1514769,5137,1
71,1514769,5136,1
71,1514769,5135,1
71,1514769,5133,1
71,1514769,5120,1
71,1514769,5115,1
71,1514769,5111,1
71,1514769,5074,1
71,1514769,5073,1
71,1514769,5066,1
71,1514769,5051,1
71,1514769,5047,1
71,1514769,5043,1
71,1514769,5040,1
71,1514769,5031,1
71,1514884,5031,1
71,1514884,5445,1
71,1514884,5431,1
71,1514884,5429,1
71,1514884,5422,1
71,1514884,5419,1
71,1514884,5255,1
71,1514884,5247,1
71,1514884,5236,1
71,1514884,5225,1
71,1514884,5223,1
71,1514884,5213,1
71,1514884,5137,1
71,1514884,5133,1
71,1514884,5120,1
71,1514884,5111,1
71,1514884,5074,1
71,1514884,5073,1
71,1514884,5066,1
71,1514884,5051,1
71,1514884,5040,1
71,1544501,5035,1
71,1544501,5445,1
71,1544501,5444,1
71,1544501,5431,1
71,1544501,5430,1
71,1544501,5429,1
71,1544501,5255,1
71,1544501,5236,1
71,1544501,5228,1
71,1544501,5225,1
71,1544501,5223,1
71,1544501,5213,1
71,1544501,5195,1
71,1544501,5187,1
71,1544501,5137,1
71,1544501,5136,1
71,1544501,5133,1
71,1544501,5120,1
71,1544501,5111,1
71,1544501,5073,1
71,1544501,5051,1
71,1544501,5040,1
71,1544501,5038,1
71,1544501,5031,1
71,1544519,5035,9
71,1544519,5445,8
71,1544519,5433,4
71,1544519,5431,8
71,1544519,5430,8
71,1544519,5429,8
71,1544519,5422,4
71,1544519,5255,8
71,1544519,5237,4
71,1544519,5236,6
71,1544519,5228,8
71,1544519,5225,8
71,1544519,5223,8
71,1544519,5219,4
71,1544519,5213,9
71,1544519,5211,4
71,1544519,5205,2
71,1544519,5195,8
71,1544519,5194,4
71,1544519,5191,4
71,1544519,5190,4
71,1544519,5187,8
71,1544519,5137,8
71,1544519,5136,8
71,1544519,5133,8
71,1544519,5120,8
71,1544519,5111,6
71,1544519,5074,3
71,1544519,5073,8
71,1544519,5051,8
71,1544519,5040,8
71,1544519,5038,8
71,1544519,5031,8
71,1545367,5031,1
71,1545367,5445,1
71,1545367,5434,1
71,1545367,5431,1
71,1545367,5430,1
71,1545367,5429,1
71,1545367,5422,1
71,1545367,5255,1
71,1545367,5242,1
71,1545367,5237,1
71,1545367,5236,1
71,1545367,5229,1
71,1545367,5225,1
71,1545367,5223,1
71,1545367,5219,1
71,1545367,5213,1
71,1545367,5210,1
71,1545367,5205,1
71,1545367,5203,1
71,1545367,5195,1
71,1545367,5194,1
71,1545367,5191,1
71,1545367,5190,1
71,1545367,5189,1
71,1545367,5187,1
71,1545367,5137,1
71,1545367,5136,2
71,1545367,5115,1
71,1545367,5074,1
71,1545367,5066,1
71,1545367,5051,1
71,1545367,5040,1
71,1545367,5038,1
71,1545367,5035,1
71,1545524,5031,4
71,1545524,5445,4
71,1545524,5434,4
71,1545524,5431,4
71,1545524,5430,4
71,1545524,5429,3
71,1545524,5422,4
71,1545524,5255,4
71,1545524,5242,4
71,1545524,5237,4
71,1545524,5236,4
71,1545524,5229,4
71,1545524,5225,4
71,1545524,5223,3
71,1545524,5219,4
71,1545524,5213,4
71,1545524,5210,4
71,1545524,5205,4
71,1545524,5203,4
71,1545524,5195,4
71,1545524,5194,4
71,1545524,5191,4
71,1545524,5190,4
71,1545524,5189,4
71,1545524,5187,4
71,1545524,5137,3
71,1545524,5136,8
71,1545524,5115,4
71,1545524,5074,4
71,1545524,5066,4
71,1545524,5051,4
71,1545524,5040,4
71,1545524,5038,4
71,1545524,5035,4
71,1545870,5031,1
71,1545870,5445,1
71,1545870,5434,1
71,1545870,5431,1
71,1545870,5430,1
71,1545870,5429,1
71,1545870,5422,1
71,1545870,5255,1
71,1545870,5242,1
71,1545870,5237,1
71,1545870,5236,1
71,1545870,5229,1
71,1545870,5225,1
71,1545870,5223,1
71,1545870,5219,1
71,1545870,5213,1
71,1545870,5210,1
71,1545870,5205,1
71,1545870,5203,1
71,1545870,5195,1
71,1545870,5194,1
71,1545870,5190,1
71,1545870,5189,1
71,1545870,5187,1
71,1545870,5137,1
71,1545870,5136,1
71,1545870,5115,1
71,1545870,5074,1
71,1545870,5066,1
71,1545870,5051,1
71,1545870,5040,1
71,1545870,5038,1
71,1545870,5035,1
71,1548387,5043,1
71,1548387,5445,1
71,1548387,5434,1
71,1548387,5433,1
71,1548387,5431,1
71,1548387,5430,1
71,1548387,5429,1
71,1548387,5422,1
71,1548387,5419,1
71,1548387,5255,1
71,1548387,5242,1
